temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
23.62,50.7,0.25,65.0,30.264200000000674,[23.62   50.7     0.25   65.     30.2642],[ 0.16017876  1.54130693  0.          0.         -0.35351071],0
23.62,50.72,0.25,65.0,37.352433333333295,[23.62       50.72        0.25       65.         37.35243333],[ 0.16017876  1.54649893  0.          0.         -0.35314599],0
23.62,50.74,0.25,65.0,0.07230000000005436,[23.62   50.74    0.25   65.      0.0723],[ 0.16017876  1.55169094  0.          0.         -0.35506423],0
23.62,50.78,0.25,65.0,8.24179999999978,[23.62   50.78    0.25   65.      8.2418],[ 0.16017876  1.56207495  0.          0.         -0.35464387],0
23.62,50.81,0.25,65.0,75.65672000000194,[23.62    50.81     0.25    65.      75.65672],[ 0.16017876  1.56986296  0.          0.         -0.35117505],0
23.64,39.6,0.25,65.0,8.040049999999964,[23.64    39.6      0.25    65.       8.04005],[ 0.20360706 -1.34025628  0.          0.         -0.35465425],2
23.64,39.97,0.25,65.0,207.87605000000087,[ 23.64     39.97      0.25     65.      207.87605],[ 0.20360706 -1.24420417  0.          0.         -0.34437175],2
23.64,40.05,0.25,65.0,1042.8744500000034,"[2.36400000e+01 4.00500000e+01 2.50000000e-01 6.50000000e+01
 1.04287445e+03]",[ 0.20360706 -1.22343615  0.          0.         -0.30140715],2
23.64,40.18,0.25,65.0,971.5231999999968,[2.364000e+01 4.018000e+01 2.500000e-01 6.500000e+01 9.715232e+02],[ 0.20360706 -1.18968811  0.          0.         -0.30507851],2
23.64,40.23,0.25,65.0,0.78125,[23.64    40.23     0.25    65.       0.78125],[ 0.20360706 -1.17670809  0.          0.         -0.35502775],2
23.64,40.3,0.25,65.0,472.46235833333276,"[2.36400000e+01 4.03000000e+01 2.50000000e-01 6.50000000e+01
 4.72462358e+02]",[ 0.20360706 -1.15853607  0.          0.         -0.33075754],2
23.64,40.36,0.25,65.0,5.6112500000002665,[23.64    40.36     0.25    65.       5.61125],[ 0.20360706 -1.14296006  0.          0.         -0.35477922],2
23.64,41.36,0.25,65.0,100.82000000000227,[ 23.64  41.36   0.25  65.   100.82],[ 0.20360706 -0.88335977  0.          0.         -0.34988028],1
23.64,41.61,0.25,65.0,3.4060500000000355,[23.64    41.61     0.25    65.       3.40605],[ 0.20360706 -0.8184597   0.          0.         -0.35489269],1
23.64,43.3,0.25,65.0,163.80500000000453,[ 23.64   43.3     0.25   65.    163.805],[ 0.20360706 -0.37973521  0.          0.         -0.34663941],1
23.64,43.39,0.25,65.0,1.9207999999994028,[23.64   43.39    0.25   65.      1.9208],[ 0.20360706 -0.35637118  0.          0.         -0.35496911],1
23.64,43.58,0.25,65.0,20064.05120000001,"[2.36400000e+01 4.35800000e+01 2.50000000e-01 6.50000000e+01
 2.00640512e+04]",[ 0.20360706 -0.30704713  0.          0.          0.67732191],1
23.64,43.61,0.25,65.0,8210.399291666661,"[2.36400000e+01 4.36100000e+01 2.50000000e-01 6.50000000e+01
 8.21039929e+03]",[ 0.20360706 -0.29925912  0.          0.          0.06739573],1
23.64,43.63,0.25,65.0,21211.82044999998,"[2.36400000e+01 4.36300000e+01 2.50000000e-01 6.50000000e+01
 2.12118204e+04]",[ 0.20360706 -0.29406711  0.          0.          0.73638004],1
23.64,43.68,0.25,65.0,6428.913166666672,"[2.36400000e+01 4.36800000e+01 2.50000000e-01 6.50000000e+01
 6.42891317e+03]",[ 0.20360706 -0.2810871   0.          0.         -0.02427011],1
23.64,43.78,0.25,65.0,14.688200000000394,[23.64   43.78    0.25   65.     14.6882],[ 0.20360706 -0.25512707  0.          0.         -0.35431217],1
23.64,43.83,0.25,65.0,46.27219999999895,[23.64   43.83    0.25   65.     46.2722],[ 0.20360706 -0.24214706  0.          0.         -0.35268703],1
23.64,43.92,0.25,65.0,768.7120500000015,[2.3640000e+01 4.3920000e+01 2.5000000e-01 6.5000000e+01 7.6871205e+02],[ 0.20360706 -0.21878303  0.          0.         -0.3155141 ],1
23.64,44.09,0.25,65.0,2378.1202333333363,"[2.36400000e+01 4.40900000e+01 2.50000000e-01 6.50000000e+01
 2.37812023e+03]",[ 0.20360706 -0.17465098  0.          0.         -0.23270247],1
23.64,44.24,0.25,65.0,180.5,[ 23.64  44.24   0.25  65.   180.5 ],[ 0.20360706 -0.13571094  0.          0.         -0.34578037],1
23.64,44.81,0.25,65.0,2.8800000000002184,[23.64 44.81  0.25 65.    2.88],[ 0.20360706  0.01226123  0.          0.         -0.35491976],1
23.64,45.11,0.25,65.0,158231.25125000003,"[2.36400000e+01 4.51100000e+01 2.50000000e-01 6.50000000e+01
 1.58231251e+05]",[0.20360706 0.09014131 0.         0.         7.78667457],3
23.64,45.34,0.25,65.0,0.9940500000002758,[23.64    45.34     0.25    65.       0.99405],[ 0.20360706  0.14984938  0.          0.         -0.3550168 ],1
23.64,45.37,0.25,65.0,0.009800000000029922,[2.364e+01 4.537e+01 2.500e-01 6.500e+01 9.800e-03],[ 0.20360706  0.15763739  0.          0.         -0.35506744],1
23.64,47.04,0.25,65.0,264.0402000000004,[2.364000e+01 4.704000e+01 2.500000e-01 6.500000e+01 2.640402e+02],[ 0.20360706  0.59116987  0.          0.         -0.34148184],0
23.64,47.22,0.25,65.0,228.55219999999505,[ 23.64    47.22     0.25    65.     228.5522],[ 0.20360706  0.63789792  0.          0.         -0.34330786],0
23.64,47.25,0.25,65.0,112.20020000000028,[ 23.64    47.25     0.25    65.     112.2002],[ 0.20360706  0.64568593  0.          0.         -0.34929472],0
23.64,47.41,0.25,65.0,25.919999999999508,[23.64 47.41  0.25 65.   25.92],[ 0.20360706  0.68722198  0.          0.         -0.35373424],0
23.64,48.05,0.25,65.0,34951.036049999995,[2.3640000e+01 4.8050000e+01 2.5000000e-01 6.5000000e+01 3.4951036e+04],[0.20360706 0.85336616 0.         0.         1.44332734],0
23.64,48.11,0.25,65.0,1.201250000000282,[23.64    48.11     0.25    65.       1.20125],[ 0.20360706  0.86894218  0.          0.         -0.35500614],0
23.64,48.16,0.25,65.0,8551.704200000011,[2.3640000e+01 4.8160000e+01 2.5000000e-01 6.5000000e+01 8.5517042e+03],[0.20360706 0.88192219 0.         0.         0.08495748],0
23.64,48.29,0.25,65.0,27758.392199999973,"[2.36400000e+01 4.82900000e+01 2.50000000e-01 6.50000000e+01
 2.77583922e+04]",[0.20360706 0.91567023 0.         0.         1.07323196],0
23.64,48.3,0.25,65.0,16426.424869999995,"[2.36400000e+01 4.83000000e+01 2.50000000e-01 6.50000000e+01
 1.64264249e+04]",[0.20360706 0.91826624 0.         0.         0.49014891],0
23.64,48.34,0.25,65.0,16188.67596999999,[2.3640000e+01 4.8340000e+01 2.5000000e-01 6.5000000e+01 1.6188676e+04],[0.20360706 0.92865025 0.         0.         0.47791561],0
23.64,48.35,0.25,65.0,9.137099999999933,[23.64   48.35    0.25   65.      9.1371],[ 0.20360706  0.93124625  0.          0.         -0.3545978 ],0
23.64,48.36,0.25,65.0,11986.58034285715,"[2.36400000e+01 4.83600000e+01 2.50000000e-01 6.50000000e+01
 1.19865803e+04]",[0.20360706 0.93384225 0.         0.         0.26169802],0
23.64,48.37,0.25,65.0,19144.718091666673,"[2.36400000e+01 4.83700000e+01 2.50000000e-01 6.50000000e+01
 1.91447181e+04]",[0.20360706 0.93643826 0.         0.         0.63001789],0
23.64,48.38,0.25,65.0,38145.77633666666,"[2.36400000e+01 4.83800000e+01 2.50000000e-01 6.50000000e+01
 3.81457763e+04]",[0.20360706 0.93903426 0.         0.         1.60771176],0
23.64,48.4,0.25,65.0,4.804999999999718,[23.64  48.4    0.25  65.     4.805],[ 0.20360706  0.94422626  0.          0.         -0.35482071],0
23.64,48.41,0.25,65.0,9770.289366666666,"[2.36400000e+01 4.84100000e+01 2.50000000e-01 6.50000000e+01
 9.77028937e+03]",[0.20360706 0.94682227 0.         0.         0.14765942],0
23.64,48.42,0.25,65.0,50653.49169999993,"[2.36400000e+01 4.84200000e+01 2.50000000e-01 6.50000000e+01
 5.06534917e+04]",[0.20360706 0.94941827 0.         0.         2.25129258],3
23.64,48.43,0.25,65.0,42468.488257142846,"[2.36400000e+01 4.84300000e+01 2.50000000e-01 6.50000000e+01
 4.24684883e+04]",[0.20360706 0.95201427 0.         0.         1.83013563],0
23.64,48.44,0.25,65.0,35966.515900000006,"[2.36400000e+01 4.84400000e+01 2.50000000e-01 6.50000000e+01
 3.59665159e+04]",[0.20360706 0.95461028 0.         0.         1.49557855],0
23.64,48.46,0.25,65.0,35850.440961904766,[2.3640000e+01 4.8460000e+01 2.5000000e-01 6.5000000e+01 3.5850441e+04],[0.20360706 0.95980228 0.         0.         1.48960595],0
23.64,48.47,0.25,65.0,36543.76856666665,"[2.36400000e+01 4.84700000e+01 2.50000000e-01 6.50000000e+01
 3.65437686e+04]",[0.20360706 0.96239828 0.         0.         1.52528092],0
23.64,48.48,0.25,65.0,0.5824916666667518,[23.64       48.48        0.25       65.          0.58249167],[ 0.20360706  0.96499429  0.          0.         -0.35503798],0
23.64,48.49,0.25,65.0,76698.77780000008,"[2.36400000e+01 4.84900000e+01 2.50000000e-01 6.50000000e+01
 7.66987778e+04]",[0.20360706 0.96759029 0.         0.         3.59144512],3
23.64,48.51,0.25,65.0,48646.50519999994,"[2.36400000e+01 4.85100000e+01 2.50000000e-01 6.50000000e+01
 4.86465052e+04]",[0.20360706 0.9727823  0.         0.         2.14802368],3
23.64,48.72,0.25,65.0,703.8751999999993,[2.364000e+01 4.872000e+01 2.500000e-01 6.500000e+01 7.038752e+02],[ 0.20360706  1.02729836  0.          0.         -0.31885026],0
23.64,48.75,0.25,65.0,366.6632000000073,[2.364000e+01 4.875000e+01 2.500000e-01 6.500000e+01 3.666632e+02],[ 0.20360706  1.03508637  0.          0.         -0.3362014 ],0
23.64,48.77,0.25,65.0,19020.300799999994,"[2.36400000e+01 4.87700000e+01 2.50000000e-01 6.50000000e+01
 1.90203008e+04]",[0.20360706 1.04027837 0.         0.         0.62361604],0
23.64,48.86,0.25,65.0,9711.998450000001,"[2.36400000e+01 4.88600000e+01 2.50000000e-01 6.50000000e+01
 9.71199845e+03]",[0.20360706 1.0636424  0.         0.         0.14466008],0
23.64,48.94,0.25,65.0,9016.902049999995,"[2.36400000e+01 4.89400000e+01 2.50000000e-01 6.50000000e+01
 9.01690205e+03]",[0.20360706 1.08441042 0.         0.         0.1088941 ],0
23.64,49.09,0.25,65.0,0.3280499999999558,[23.64    49.09     0.25    65.       0.32805],[ 0.20360706  1.12335046  0.          0.         -0.35505107],0
23.64,49.12,0.25,65.0,26.93780000000107,[23.64   49.12    0.25   65.     26.9378],[ 0.20360706  1.13113847  0.          0.         -0.35368187],0
23.64,49.48,0.25,65.0,0.18605000000000832,[23.64    49.48     0.25    65.       0.18605],[ 0.20360706  1.22459458  0.          0.         -0.35505837],0
23.64,49.5,0.25,65.0,0.016200000000031925,[2.364e+01 4.950e+01 2.500e-01 6.500e+01 1.620e-02],[ 0.20360706  1.22978658  0.          0.         -0.35506711],0
23.64,49.68,0.25,65.0,133.00805000000096,[ 23.64     49.68      0.25     65.      133.00805],[ 0.20360706  1.27651463  0.          0.         -0.34822406],0
23.64,49.75,0.25,65.0,60778.41124999999,"[2.36400000e+01 4.97500000e+01 2.50000000e-01 6.50000000e+01
 6.07784112e+04]",[0.20360706 1.29468665 0.         0.         2.77226733],3
23.64,49.79,0.25,65.0,9.374449999999685,[23.64    49.79     0.25    65.       9.37445],[ 0.20360706  1.30507067  0.          0.         -0.35458559],0
23.64,49.86,0.25,65.0,4324.5,[2.3640e+01 4.9860e+01 2.5000e-01 6.5000e+01 4.3245e+03],[ 0.20360706  1.32324269  0.          0.         -0.13255207],0
23.64,50.08,0.25,65.0,0.40499999999997954,[23.64  50.08   0.25  65.     0.405],[ 0.20360706  1.38035475  0.          0.         -0.35504711],0
23.64,50.1,0.25,65.0,0.18605000000007768,[23.64    50.1      0.25    65.       0.18605],[ 0.20360706  1.38554676  0.          0.         -0.35505837],0
23.64,50.11,0.25,65.0,1.0952000000000268,[23.64   50.11    0.25   65.      1.0952],[ 0.20360706  1.38814276  0.          0.         -0.35501159],0
23.64,50.12,0.25,65.0,20567.976200000034,"[2.36400000e+01 5.01200000e+01 2.50000000e-01 6.50000000e+01
 2.05679762e+04]",[0.20360706 1.39073876 0.         0.         0.70325122],0
23.64,50.14,0.25,65.0,10.215199999999918,[23.64   50.14    0.25   65.     10.2152],[ 0.20360706  1.39593077  0.          0.         -0.35454233],0
23.64,50.33,0.25,65.0,2129.9094666666606,"[2.36400000e+01 5.03300000e+01 2.50000000e-01 6.50000000e+01
 2.12990947e+03]",[ 0.20360706  1.44525482  0.          0.         -0.24547408],0
23.64,50.34,0.25,65.0,0.5724499999998103,[23.64    50.34     0.25    65.       0.57245],[ 0.20360706  1.44785082  0.          0.         -0.35503849],0
23.64,50.35,0.25,65.0,17411.221470000004,"[2.36400000e+01 5.03500000e+01 2.50000000e-01 6.50000000e+01
 1.74112215e+04]",[0.20360706 1.45044683 0.         0.         0.54082133],0
23.64,50.38,0.25,65.0,2995.3799999999806,[2.36400e+01 5.03800e+01 2.50000e-01 6.50000e+01 2.99538e+03],[ 0.20360706  1.45823484  0.          0.         -0.20094155],0
23.64,50.39,0.25,65.0,3192.0049999999983,[2.364000e+01 5.039000e+01 2.500000e-01 6.500000e+01 3.192005e+03],[ 0.20360706  1.46083084  0.          0.         -0.19082427],0
23.64,50.4,0.25,65.0,1818.3888300000017,"[2.36400000e+01 5.04000000e+01 2.50000000e-01 6.50000000e+01
 1.81838883e+03]",[ 0.20360706  1.46342684  0.          0.         -0.26150329],0
23.64,50.41,0.25,65.0,2.5346333333336033,[23.64       50.41        0.25       65.          2.53463333],[ 0.20360706  1.46602284  0.          0.         -0.35493753],0
23.64,50.48,0.25,65.0,14.204449999999612,[23.64    50.48     0.25    65.      14.20445],[ 0.20360706  1.48419486  0.          0.         -0.35433706],0
23.64,50.74,0.25,65.0,27.15845000000171,[23.64    50.74     0.25    65.      27.15845],[ 0.20360706  1.55169094  0.          0.         -0.35367052],0
23.64,50.83,0.25,65.0,10.125,[23.64  50.83   0.25  65.    10.125],[ 0.20360706  1.57505497  0.          0.         -0.35454697],0
23.65,39.76,0.25,65.0,450.0,[2.365e+01 3.976e+01 2.500e-01 6.500e+01 4.500e+02],[ 0.22532121 -1.29872023  0.          0.         -0.33191333],2
23.65,39.78,0.25,65.0,0.78125,[23.65    39.78     0.25    65.       0.78125],[ 0.22532121 -1.29352822  0.          0.         -0.35502775],2
23.65,39.93,0.25,65.0,188.36653333333396,[ 23.65        39.93         0.25        65.         188.36653333],[ 0.22532121 -1.25458818  0.          0.         -0.3453756 ],2
23.65,40.15,0.25,65.0,3.442433333333505,[23.65       40.15        0.25       65.          3.44243333],[ 0.22532121 -1.19747612  0.          0.         -0.35489082],2
23.65,40.23,0.25,65.0,1533.4722000000029,[2.3650000e+01 4.0230000e+01 2.5000000e-01 6.5000000e+01 1.5334722e+03],[ 0.22532121 -1.17670809  0.          0.         -0.27616359],2
23.65,40.26,0.25,65.0,532.6581000000017,[2.365000e+01 4.026000e+01 2.500000e-01 6.500000e+01 5.326581e+02],[ 0.22532121 -1.16892009  0.          0.         -0.32766018],2
23.65,40.36,0.25,65.0,0.28125,[23.65    40.36     0.25    65.       0.28125],[ 0.22532121 -1.14296006  0.          0.         -0.35505348],2
23.65,41.52,0.25,65.0,828.2450000000065,[2.36500e+01 4.15200e+01 2.50000e-01 6.50000e+01 8.28245e+02],[ 0.22532121 -0.84182372  0.          0.         -0.31245085],1
23.65,41.55,0.25,65.0,72.29303333333313,[23.65       41.55        0.25       65.         72.29303333],[ 0.22532121 -0.83403571  0.          0.         -0.35134813],1
23.65,41.57,0.25,65.0,4.410449999999406,[23.65    41.57     0.25    65.       4.41045],[ 0.22532121 -0.82884371  0.          0.         -0.35484101],1
23.65,41.58,0.25,65.0,49.88557666666581,[23.65       41.58        0.25       65.         49.88557667],[ 0.22532121 -0.8262477   0.          0.         -0.3525011 ],1
23.65,41.6,0.25,65.0,66.98163333333274,[23.65       41.6         0.25       65.         66.98163333],[ 0.22532121 -0.8210557   0.          0.         -0.35162143],1
23.65,42.7,0.25,65.0,0.9940500000002758,[23.65    42.7      0.25    65.       0.99405],[ 0.22532121 -0.53549538  0.          0.         -0.3550168 ],1
23.65,43.13,0.25,65.0,0.009799999999982174,[2.365e+01 4.313e+01 2.500e-01 6.500e+01 9.800e-03],[ 0.22532121 -0.42386726  0.          0.         -0.35506744],1
23.65,43.51,0.25,65.0,6690.544033333318,"[2.36500000e+01 4.35100000e+01 2.50000000e-01 6.50000000e+01
 6.69054403e+03]",[ 0.22532121 -0.32521915  0.          0.         -0.01080797],1
23.65,43.62,0.25,65.0,24182.403199999942,"[2.36500000e+01 4.36200000e+01 2.50000000e-01 6.50000000e+01
 2.41824032e+04]",[ 0.22532121 -0.29666312  0.          0.          0.8892305 ],1
23.65,43.67,0.25,65.0,2045.4408000000024,[2.3650000e+01 4.3670000e+01 2.5000000e-01 6.5000000e+01 2.0454408e+03],[ 0.22532121 -0.2836831   0.          0.         -0.24982039],1
23.65,43.68,0.25,65.0,2425.5612499999984,"[2.36500000e+01 4.36800000e+01 2.50000000e-01 6.50000000e+01
 2.42556125e+03]",[ 0.22532121 -0.2810871   0.          0.         -0.23026141],1
23.65,43.74,0.25,65.0,10.580833333333906,[23.65       43.74        0.25       65.         10.58083333],[ 0.22532121 -0.26551108  0.          0.         -0.35452351],1
23.65,43.75,0.25,65.0,4604.160800000003,[2.3650000e+01 4.3750000e+01 2.5000000e-01 6.5000000e+01 4.6041608e+03],[ 0.22532121 -0.26291508  0.          0.         -0.11816221],1
23.65,43.78,0.25,65.0,14365.766100000039,"[2.36500000e+01 4.37800000e+01 2.50000000e-01 6.50000000e+01
 1.43657661e+04]",[ 0.22532121 -0.25512707  0.          0.          0.38411832],1
23.65,43.8,0.25,65.0,21251.4857333333,"[2.36500000e+01 4.38000000e+01 2.50000000e-01 6.50000000e+01
 2.12514857e+04]",[ 0.22532121 -0.24993506  0.          0.          0.738421  ],1
23.65,43.82,0.25,65.0,16268.922333333308,"[2.36500000e+01 4.38200000e+01 2.50000000e-01 6.50000000e+01
 1.62689223e+04]",[ 0.22532121 -0.24474306  0.          0.          0.48204467],1
23.65,43.84,0.25,65.0,13809.372680000015,"[2.36500000e+01 4.38400000e+01 2.50000000e-01 6.50000000e+01
 1.38093727e+04]",[ 0.22532121 -0.23955105  0.          0.          0.35548926],1
23.65,43.86,0.25,65.0,4137.613733333342,"[2.36500000e+01 4.38600000e+01 2.50000000e-01 6.50000000e+01
 4.13761373e+03]",[ 0.22532121 -0.23435905  0.          0.         -0.14216825],1
23.65,43.89,0.25,65.0,0.2112500000000591,[23.65    43.89     0.25    65.       0.21125],[ 0.22532121 -0.22657104  0.          0.         -0.35505708],1
23.65,43.92,0.25,65.0,5682.846049999977,"[2.36500000e+01 4.39200000e+01 2.50000000e-01 6.50000000e+01
 5.68284605e+03]",[ 0.22532121 -0.21878303  0.          0.         -0.06265878],1
23.65,43.94,0.25,65.0,17482.63005000002,"[2.36500000e+01 4.39400000e+01 2.50000000e-01 6.50000000e+01
 1.74826301e+04]",[ 0.22532121 -0.21359102  0.          0.          0.54449564],1
23.65,43.95,0.25,65.0,18986.38663333332,"[2.36500000e+01 4.39500000e+01 2.50000000e-01 6.50000000e+01
 1.89863866e+04]",[ 0.22532121 -0.21099502  0.          0.          0.62187099],1
23.65,43.97,0.25,65.0,21507.38000000002,[2.365000e+01 4.397000e+01 2.500000e-01 6.500000e+01 2.150738e+04],[ 0.22532121 -0.20580301  0.          0.          0.75158797],1
23.65,44.02,0.25,65.0,3563.2100333333365,"[2.36500000e+01 4.40200000e+01 2.50000000e-01 6.50000000e+01
 3.56321003e+03]",[ 0.22532121 -0.192823    0.          0.         -0.17172402],1
23.65,44.09,0.25,65.0,5.445000000000225,[23.65  44.09   0.25  65.     5.445],[ 0.22532121 -0.17465098  0.          0.         -0.35478778],1
23.65,44.59,0.25,65.0,69139.9298,"[2.36500000e+01 4.45900000e+01 2.50000000e-01 6.50000000e+01
 6.91399298e+04]",[ 0.22532121 -0.04485084  0.          0.          3.20250681],3
23.65,44.65,0.25,65.0,13498.88804999999,[2.3650000e+01 4.4650000e+01 2.5000000e-01 6.5000000e+01 1.3498888e+04],[ 0.22532121 -0.02927482  0.          0.          0.33951337],1
23.65,44.68,0.25,65.0,39120.455466666644,"[2.36500000e+01 4.46800000e+01 2.50000000e-01 6.50000000e+01
 3.91204555e+04]",[ 0.22532121 -0.02148681  0.          0.          1.65786359],1
23.65,44.73,0.25,65.0,46490.20523333331,"[2.36500000e+01 4.47300000e+01 2.50000000e-01 6.50000000e+01
 4.64902052e+04]",[ 0.22532121 -0.0085068   0.          0.          2.03707189],3
