temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
24.36,58.91,0.0,72.8,0.16245000000002852,[24.36    58.91     0.      72.8      0.16245],[ 1.55949321  1.21575661 -0.04311306  0.98538508 -0.48330068],1
24.36,58.94,0.0,72.8,0.1681999999999578,[24.36   58.94    0.     72.8     0.1682],[ 1.55949321  1.21781319 -0.04311306  0.98538508 -0.48189631],1
24.36,58.98,0.0,72.8,0.16820000000015561,[24.36   58.98    0.     72.8     0.1682],[ 1.55949321  1.22055531 -0.04311306  0.98538508 -0.48189631],1
24.36,59.05,0.0,72.8,0.18000000000015007,[24.36 59.05  0.   72.8   0.18],[ 1.55949321  1.22535401 -0.04311306  0.98538508 -0.4790143 ],1
24.37,40.66,0.0,55.49,0.08820000000000669,[24.37   40.66    0.     55.49    0.0882],[ 1.56694795 -0.03533335 -0.04311306 -1.6220334  -0.50143537],3
24.4,52.9,0.0,55.49,0.13519999999999055,[24.4    52.9     0.     55.49    0.1352],[ 1.58931218  0.80375383 -0.04311306 -1.6220334  -0.48995617],3
24.43,52.93,0.0,55.49,0.13004999999999536,[24.43    52.93     0.      55.49     0.13005],[ 1.6116764   0.80581042 -0.04311306 -1.6220334  -0.491214  ],3
24.43,59.66,0.0,72.8,0.28125,[24.43    59.66     0.      72.8      0.28125],[ 1.6116764   1.26717126 -0.04311306  0.98538508 -0.45428519],1
24.44,59.67,0.0,72.8,0.2888000000000795,[24.44   59.67    0.     72.8     0.2888],[ 1.61913114  1.26785679 -0.04311306  0.98538508 -0.45244119],1
24.44,59.68,0.0,72.8,0.2887999999999067,[24.44   59.68    0.     72.8     0.2888],[ 1.61913114  1.26854232 -0.04311306  0.98538508 -0.45244119],1
24.45,59.68,0.0,72.8,0.296449999999986,[24.45    59.68     0.      72.8      0.29645],[ 1.62658588  1.26854232 -0.04311306  0.98538508 -0.45057277],1
24.46,59.69,0.0,72.8,0.6084000000000461,[24.46   59.69    0.     72.8     0.6084],[ 1.63404063  1.26922785 -0.04311306  0.98538508 -0.37438266],1
24.47,59.68,0.0,72.8,0.31204999999997124,[24.47    59.68     0.      72.8      0.31205],[ 1.64149537  1.26854232 -0.04311306  0.98538508 -0.44676265],1
24.49,55.24,0.0,72.8,0.048166666666662805,"[2.44900000e+01 5.52400000e+01 0.00000000e+00 7.28000000e+01
 4.81666667e-02]",[ 1.65640485  0.96416756 -0.04311306  0.98538508 -0.51121304],1
24.49,59.66,0.0,72.8,0.31999999999987266,[24.49 59.66  0.   72.8   0.32],[ 1.65640485  1.26717126 -0.04311306  0.98538508 -0.44482096],1
24.5,55.25,0.0,72.8,0.03063333333330698,"[2.45000000e+01 5.52500000e+01 0.00000000e+00 7.28000000e+01
 3.06333333e-02]",[ 1.66385959  0.96485309 -0.04311306  0.98538508 -0.51549535],1
24.5,55.26,0.0,72.8,0.01445000000001237,[2.450e+01 5.526e+01 0.000e+00 7.280e+01 1.445e-02],[ 1.66385959  0.96553862 -0.04311306  0.98538508 -0.51944794],1
24.56,49.17,0.0,58.72,0.00844999999996985,[2.456e+01 4.917e+01 0.000e+00 5.872e+01 8.450e-03],[ 1.70858804  0.54805161 -0.04311306 -1.13549604 -0.52091336],3
24.59,44.16,0.0,72.8,0.9112500000003376,[24.59    44.16     0.      72.8      0.91125],[ 1.73095227  0.20460171 -0.04311306  0.98538508 -0.30041513],1
24.59,44.18,0.0,72.8,0.8844499999999033,[24.59    44.18     0.      72.8      0.88445],[ 1.73095227  0.20597277 -0.04311306  0.98538508 -0.30696071],1
24.59,49.16,0.0,58.72,0.007200000000027831,[2.459e+01 4.916e+01 0.000e+00 5.872e+01 7.200e-03],[ 1.73095227  0.54736608 -0.04311306 -1.13549604 -0.52121866],3
24.59,53.06,0.0,55.49,0.09245000000000293,[24.59    53.06     0.      55.49     0.09245],[ 1.73095227  0.81472229 -0.04311306 -1.6220334  -0.50039736],3
24.6,44.18,0.0,72.8,1.7556333333332281,[24.6        44.18        0.         72.8         1.75563333],[ 1.73840701  0.20597277 -0.04311306  0.98538508 -0.09418447],1
24.61,44.18,0.0,72.8,0.871200000000066,[24.61   44.18    0.     72.8     0.8712],[ 1.74586175  0.20597277 -0.04311306  0.98538508 -0.31019687],1
24.62,44.18,0.0,72.8,0.8580499999999285,[24.62    44.18     0.      72.8      0.85805],[ 1.75331649  0.20597277 -0.04311306  0.98538508 -0.3134086 ],1
24.62,49.15,0.0,58.72,0.007200000000000545,[2.462e+01 4.915e+01 0.000e+00 5.872e+01 7.200e-03],[ 1.75331649  0.54668056 -0.04311306 -1.13549604 -0.52121866],3
24.62,53.08,0.0,55.49,0.08819999999995894,[24.62   53.08    0.     55.49    0.0882],[ 1.75331649  0.81609335 -0.04311306 -1.6220334  -0.50143537],3
24.63,44.17,0.0,72.8,0.8450000000000887,[24.63  44.17   0.    72.8    0.845],[ 1.76077123  0.20528724 -0.04311306  0.98538508 -0.31659591],1
24.65,36.36,0.0,58.72,0.3280499999999558,[24.65    36.36     0.      58.72     0.32805],[ 1.77568071 -0.33011071 -0.04311306 -1.13549604 -0.44285484],3
24.65,49.16,0.0,58.72,0.00604999999997649,[2.465e+01 4.916e+01 0.000e+00 5.872e+01 6.050e-03],[ 1.77568071  0.54736608 -0.04311306 -1.13549604 -0.52149954],3
24.66,49.17,0.0,58.72,0.0060500000000015,[2.466e+01 4.917e+01 0.000e+00 5.872e+01 6.050e-03],[ 1.78313546  0.54805161 -0.04311306 -1.13549604 -0.52149954],3
24.68,53.11,0.0,55.49,0.07605000000001685,[24.68    53.11     0.      55.49     0.07605],[ 1.79804494  0.81814994 -0.04311306 -1.6220334  -0.50440286],3
24.71,49.22,0.0,58.72,0.0060500000000015,[2.471e+01 4.922e+01 0.000e+00 5.872e+01 6.050e-03],[ 1.82040916  0.55147926 -0.04311306 -1.13549604 -0.52149954],3
24.73,53.12,0.0,55.49,0.07220000000001987,[24.73   53.12    0.     55.49    0.0722],[ 1.83531865  0.81883547 -0.04311306 -1.6220334  -0.50534318],3
24.76,53.13,0.0,55.49,0.06844999999998065,[24.76    53.13     0.      55.49     0.06845],[ 1.85768287  0.819521   -0.04311306 -1.6220334  -0.50625907],3
24.79,53.13,0.0,55.49,0.06480000000002538,[24.79   53.13    0.     55.49    0.0648],[ 1.8800471   0.819521   -0.04311306 -1.6220334  -0.50715054],3
24.82,33.17,0.0,70.09,0.000800000000005366,[2.482e+01 3.317e+01 0.000e+00 7.009e+01 8.000e-04],[ 1.90241132 -0.54879438 -0.04311306  0.57717572 -0.52278179],1
24.82,53.13,0.0,55.49,0.06125000000002785,[24.82    53.13     0.      55.49     0.06125],[ 1.90241132  0.819521   -0.04311306 -1.6220334  -0.50801759],3
24.85,53.13,0.0,55.49,0.05779999999997217,[24.85   53.13    0.     55.49    0.0578],[ 1.92477555  0.819521   -0.04311306 -1.6220334  -0.50886021],3
24.91,33.16,0.0,70.09,0.1680999999999972,[24.91   33.16    0.     70.09    0.1681],[ 1.969504   -0.5494799  -0.04311306  0.57717572 -0.48192074],1
24.92,33.11,0.0,70.09,0.09245000000000293,[24.92    33.11     0.      70.09     0.09245],[ 1.97695874 -0.55290755 -0.04311306  0.57717572 -0.50039736],1
24.92,33.12,0.0,70.09,0.09244999999995404,[24.92    33.12     0.      70.09     0.09245],[ 1.97695874 -0.55222202 -0.04311306  0.57717572 -0.50039736],1
24.92,33.14,0.0,70.09,0.18063333333329445,[24.92       33.14        0.         70.09        0.18063333],[ 1.97695874 -0.55085096 -0.04311306  0.57717572 -0.47885962],1
24.92,33.15,0.0,70.09,0.08820000000000669,[24.92   33.15    0.     70.09    0.0882],[ 1.97695874 -0.55016543 -0.04311306  0.57717572 -0.50143537],1
24.92,53.11,0.0,55.49,0.048050000000035946,[2.492e+01 5.311e+01 0.000e+00 5.549e+01 4.805e-02],[ 1.97695874  0.81814994 -0.04311306 -1.6220334  -0.51124153],3
24.93,33.06,0.0,70.09,0.10125000000002046,[24.93    33.06     0.      70.09     0.10125],[ 1.98441348 -0.55633519 -0.04311306  0.57717572 -0.49824806],1
24.93,33.09,0.0,70.09,0.096800000000024,[24.93   33.09    0.     70.09    0.0968],[ 1.98441348 -0.55427861 -0.04311306  0.57717572 -0.49933492],1
24.95,53.1,0.0,55.49,0.044999999999986356,[2.495e+01 5.310e+01 0.000e+00 5.549e+01 4.500e-02],[ 1.99932296  0.81746441 -0.04311306 -1.6220334  -0.51198646],3
24.96,36.69,0.0,58.72,0.16245000000002852,[24.96    36.69     0.      58.72     0.16245],[ 2.0067777  -0.30748826 -0.04311306 -1.13549604 -0.48330068],3
24.97,36.69,0.0,58.72,0.125,[24.97  36.69   0.    58.72   0.125],[ 2.01423244 -0.30748826 -0.04311306 -1.13549604 -0.4924474 ],3
24.97,43.33,0.0,70.09,0.5940499999997869,[24.97    43.33     0.      70.09     0.59405],[ 2.01423244  0.14770283 -0.04311306  0.57717572 -0.37788748],1
24.97,43.34,0.0,70.09,0.5832000000002898,[24.97   43.34    0.     70.09    0.5832],[ 2.01423244  0.14838836 -0.04311306  0.57717572 -0.38053747],1
24.98,53.09,0.0,55.49,0.04204999999998945,[2.498e+01 5.309e+01 0.000e+00 5.549e+01 4.205e-02],[ 2.02168719  0.81677888 -0.04311306 -1.6220334  -0.51270696],3
24.99,29.73,0.0,70.09,2.976800000000133,[24.99   29.73    0.     70.09    2.9768],[ 2.02914193 -0.78461626 -0.04311306  0.57717572  0.20407106],1
