#occupants;presence;date;millis;co2;temperature;humidity;volume;ventilation rate
0;False;2025-02-18 10:00:27.270000;1739872827270;1170.85;22.73;41.1;65;0.25
0;False;2025-02-18 10:00:32.314000;1739872832314;1170.32;22.73;41.14;65;0.25
0;False;2025-02-18 10:00:37.357000;1739872837357;1170.36;22.73;41.04;65;0.25
0;False;2025-02-18 10:00:42.403000;1739872842403;1170.01;22.71;40.97;65;0.25
0;False;2025-02-18 10:00:47.447000;1739872847447;1170.86;22.71;40.77;65;0.25
0;False;2025-02-18 10:00:52.492000;1739872852492;1171.14;22.71;40.82;65;0.25
0;False;2025-02-18 10:00:57.537000;1739872857537;1170.91;22.71;40.95;65;0.25
0;False;2025-02-18 10:01:02.582000;1739872862582;1171.23;22.73;41.04;65;0.25
0;False;2025-02-18 10:01:07.626000;1739872867626;1170.98;22.71;40.95;65;0.25
0;False;2025-02-18 10:01:12.670000;1739872872670;1171.13;22.68;40.82;65;0.25
0;False;2025-02-18 10:01:17.714000;1739872877714;1172.0;22.73;40.98;65;0.25
0;False;2025-02-18 10:01:22.757000;1739872882757;1172.67;22.7;40.95;65;0.25
0;False;2025-02-18 10:01:27.802000;1739872887802;1172.95;22.73;41.09;65;0.25
0;False;2025-02-18 10:01:32.847000;1739872892847;1172.65;22.71;41.11;65;0.25
0;False;2025-02-18 10:01:37.891000;1739872897891;1172.04;22.73;41.06;65;0.25
0;False;2025-02-18 10:01:42.936000;1739872902936;1172.79;22.76;41.05;65;0.25
0;False;2025-02-18 10:01:47.981000;1739872907981;1173.39;22.76;41.02;65;0.25
0;False;2025-02-18 10:01:53.026000;1739872913026;1172.9;22.74;41.2;65;0.25
0;False;2025-02-18 10:01:58.070000;1739872918070;1172.11;22.74;41.16;65;0.25
0;False;2025-02-18 10:02:03.114000;1739872923114;1171.72;22.76;41.12;65;0.25
0;False;2025-02-18 10:02:08.158000;1739872928158;1172.45;22.77;41.02;65;0.25
0;False;2025-02-18 10:02:13.203000;1739872933203;1172.9;22.74;41.01;65;0.25
0;False;2025-02-18 10:02:18.248000;1739872938248;1171.98;22.76;41.0;65;0.25
0;False;2025-02-18 10:02:23.294000;1739872943294;1171.96;22.76;41.03;65;0.25
0;False;2025-02-18 10:02:28.338000;1739872948338;1171.97;22.76;40.99;65;0.25
0;False;2025-02-18 10:02:33.382000;1739872953382;1172.35;22.77;41.08;65;0.25
0;False;2025-02-18 10:02:38.426000;1739872958426;1172.78;22.78;41.07;65;0.25
0;False;2025-02-18 10:02:43.470000;1739872963470;1172.49;22.77;41.0;65;0.25
0;False;2025-02-18 10:02:48.514000;1739872968514;1172.44;22.76;40.77;65;0.25
0;False;2025-02-18 10:02:53.559000;1739872973559;1172.34;22.74;40.86;65;0.25
0;False;2025-02-18 10:02:58.603000;1739872978603;1171.41;22.76;41.04;65;0.25
0;False;2025-02-18 10:03:03.647000;1739872983647;1171.12;22.78;41.0;65;0.25
0;False;2025-02-18 10:03:08.693000;1739872988693;1172.08;22.78;41.0;65;0.25
0;False;2025-02-18 10:03:13.737000;1739872993737;1171.92;22.74;40.94;65;0.25
0;False;2025-02-18 10:03:18.782000;1739872998782;1172.3;22.77;40.84;65;0.25
0;False;2025-02-18 10:03:23.826000;1739873003826;1171.52;22.76;40.25;65;0.25
0;False;2025-02-18 10:03:28.870000;1739873008870;1169.52;22.7;39.91;65;0.25
0;False;2025-02-18 10:03:33.915000;1739873013915;1166.94;22.73;40.42;65;0.25
0;False;2025-02-18 10:03:38.960000;1739873018960;1164.53;22.7;40.67;65;0.25
0;False;2025-02-18 10:03:44.004000;1739873024004;1159.47;22.68;40.46;65;0.25
0;False;2025-02-18 10:03:49.048000;1739873029048;1155.82;22.71;40.62;65;0.25
0;False;2025-02-18 10:03:54.094000;1739873034094;1153.49;22.71;40.89;65;0.25
0;False;2025-02-18 10:03:59.139000;1739873039139;1152.0;22.7;40.93;65;0.25
0;False;2025-02-18 10:04:04.183000;1739873044183;1151.92;22.7;40.97;65;0.25
0;False;2025-02-18 10:04:09.226000;1739873049226;1150.04;22.7;40.89;65;0.25
0;False;2025-02-18 10:04:14.270000;1739873054270;1149.05;22.68;40.94;65;0.25
0;False;2025-02-18 10:04:19.314000;1739873059314;1147.89;22.71;40.92;65;0.25
0;False;2025-02-18 10:04:24.360000;1739873064360;1146.99;22.71;40.99;65;0.25
0;False;2025-02-18 10:04:29.404000;1739873069404;1145.75;22.7;40.96;65;0.25
0;False;2025-02-18 10:04:34.447000;1739873074447;1146.17;22.68;40.7;65;0.25
0;False;2025-02-18 10:04:39.563000;1739873079563;1144.54;22.7;40.93;65;0.25
0;False;2025-02-18 10:04:44.607000;1739873084607;1143.05;22.7;40.96;65;0.25
0;False;2025-02-18 10:04:49.651000;1739873089651;1142.84;22.66;40.95;65;0.25
0;False;2025-02-18 10:04:54.696000;1739873094696;1144.43;22.7;40.96;65;0.25
0;False;2025-02-18 10:04:59.740000;1739873099740;1145.21;22.71;41.01;65;0.25
0;False;2025-02-18 10:05:04.784000;1739873104784;1145.93;22.67;40.79;65;0.25
0;False;2025-02-18 10:05:09.828000;1739873109828;1143.51;22.67;40.88;65;0.25
0;False;2025-02-18 10:05:14.873000;1739873114873;1142.11;22.67;40.77;65;0.25
0;False;2025-02-18 10:05:19.917000;1739873119917;1141.6;22.7;40.92;65;0.25
0;False;2025-02-18 10:05:24.963000;1739873124963;1140.35;22.68;41.0;65;0.25
0;False;2025-02-18 10:05:30.007000;1739873130007;1140.6;22.67;40.88;65;0.25
0;False;2025-02-18 10:05:35.052000;1739873135052;1140.18;22.68;40.94;65;0.25
0;False;2025-02-18 10:05:40.096000;1739873140096;1140.79;22.64;40.88;65;0.25
0;False;2025-02-18 10:05:45.140000;1739873145140;1140.15;22.64;40.61;65;0.25
0;False;2025-02-18 10:05:50.185000;1739873150185;1139.27;22.67;40.76;65;0.25
0;False;2025-02-18 10:05:55.229000;1739873155229;1139.16;22.67;40.77;65;0.25
0;False;2025-02-18 10:06:00.274000;1739873160274;1139.02;22.66;40.93;65;0.25
0;False;2025-02-18 10:06:05.318000;1739873165318;1138.11;22.67;40.97;65;0.25
0;False;2025-02-18 10:06:10.364000;1739873170364;1137.83;22.68;41.04;65;0.25
0;False;2025-02-18 10:06:15.408000;1739873175408;1136.17;22.66;40.98;65;0.25
0;False;2025-02-18 10:06:20.454000;1739873180454;1134.98;22.67;40.8;65;0.25
0;False;2025-02-18 10:06:25.498000;1739873185498;1134.05;22.68;40.9;65;0.25
0;False;2025-02-18 10:06:30.542000;1739873190542;1133.63;22.68;41.02;65;0.25
0;False;2025-02-18 10:06:35.586000;1739873195586;1134.03;22.71;40.92;65;0.25
0;False;2025-02-18 10:06:40.631000;1739873200631;1134.39;22.68;40.93;65;0.25
0;False;2025-02-18 10:06:45.676000;1739873205676;1135.35;22.68;40.55;65;0.25
0;False;2025-02-18 10:06:50.720000;1739873210720;1135.02;22.68;40.4;65;0.25
0;False;2025-02-18 10:06:55.765000;1739873215765;1134.15;22.64;40.2;65;0.25
0;False;2025-02-18 10:07:00.811000;1739873220811;1132.37;22.67;40.39;65;0.25
0;False;2025-02-18 10:07:05.855000;1739873225855;1132.28;22.67;40.75;65;0.25
0;False;2025-02-18 10:07:10.900000;1739873230900;1131.49;22.67;40.93;65;0.25
0;False;2025-02-18 10:07:15.944000;1739873235944;1131.28;22.66;40.89;65;0.25
0;False;2025-02-18 10:07:20.988000;1739873240988;1131.2;22.67;40.88;65;0.25
0;False;2025-02-18 10:07:26.033000;1739873246033;1130.27;22.7;41.0;65;0.25
0;False;2025-02-18 10:07:31.078000;1739873251078;1131.45;22.68;41.0;65;0.25
0;False;2025-02-18 10:07:36.122000;1739873256122;1131.63;22.67;40.86;65;0.25
0;False;2025-02-18 10:07:41.167000;1739873261167;1131.71;22.68;40.66;65;0.25
0;False;2025-02-18 10:07:46.212000;1739873266212;1132.53;22.68;40.66;65;0.25
0;False;2025-02-18 10:07:51.257000;1739873271257;1131.44;22.66;40.72;65;0.25
0;False;2025-02-18 10:07:56.301000;1739873276301;1131.17;22.64;40.76;65;0.25
0;False;2025-02-18 10:08:01.345000;1739873281345;1130.37;22.67;40.81;65;0.25
0;False;2025-02-18 10:08:06.390000;1739873286390;1129.98;22.68;40.93;65;0.25
0;False;2025-02-18 10:08:11.434000;1739873291434;1129.95;22.68;41.0;65;0.25
0;False;2025-02-18 10:08:16.479000;1739873296479;1130.48;22.71;40.96;65;0.25
0;False;2025-02-18 10:08:21.524000;1739873301524;1130.47;22.68;40.92;65;0.25
0;False;2025-02-18 10:08:26.568000;1739873306568;1130.56;22.7;40.7;65;0.25
0;False;2025-02-18 10:08:31.613000;1739873311613;1130.43;22.68;40.88;65;0.25
0;False;2025-02-18 10:08:36.658000;1739873316658;1130.92;22.68;40.73;65;0.25
0;False;2025-02-18 10:08:41.702000;1739873321702;1130.47;22.68;40.85;65;0.25
0;False;2025-02-18 10:08:46.746000;1739873326746;1129.24;22.7;40.92;65;0.25
0;False;2025-02-18 10:08:51.791000;1739873331791;1129.6;22.68;40.5;65;0.25
0;False;2025-02-18 10:08:56.836000;1739873336836;1129.82;22.66;40.46;65;0.25
0;False;2025-02-18 10:09:01.880000;1739873341880;1128.7;22.67;40.89;65;0.25
0;False;2025-02-18 10:09:06.926000;1739873346926;1129.2;22.67;40.68;65;0.25
0;False;2025-02-18 10:09:11.971000;1739873351971;1129.04;22.64;40.25;65;0.25
0;False;2025-02-18 10:09:17.015000;1739873357015;1127.92;22.64;40.25;65;0.25
0;False;2025-02-18 10:09:22.059000;1739873362059;1125.58;22.64;40.17;65;0.25
0;False;2025-02-18 10:09:27.104000;1739873367104;1123.73;22.64;40.02;65;0.25
0;False;2025-02-18 10:09:32.201000;1739873372201;1122.58;22.66;40.37;65;0.25
0;False;2025-02-18 10:09:37.245000;1739873377245;1123.08;22.64;40.64;65;0.25
0;False;2025-02-18 10:09:42.289000;1739873382289;1122.6;22.62;40.48;65;0.25
0;False;2025-02-18 10:09:47.334000;1739873387334;1120.69;22.6;40.3;65;0.25
0;False;2025-02-18 10:09:52.381000;1739873392381;1119.42;22.63;40.54;65;0.25
0;False;2025-02-18 10:09:57.425000;1739873397425;1118.24;22.62;40.82;65;0.25
0;False;2025-02-18 10:10:02.469000;1739873402469;1116.91;22.63;40.94;65;0.25
0;False;2025-02-18 10:10:07.513000;1739873407513;1116.37;22.63;40.73;65;0.25
0;False;2025-02-18 10:10:12.558000;1739873412558;1115.2;22.67;40.85;65;0.25
0;False;2025-02-18 10:10:17.603000;1739873417603;1115.06;22.66;40.95;65;0.25
0;False;2025-02-18 10:10:22.647000;1739873422647;1114.97;22.66;40.88;65;0.25
0;False;2025-02-18 10:10:27.691000;1739873427691;1115.65;22.64;40.78;65;0.25
0;False;2025-02-18 10:10:32.736000;1739873432736;1115.85;22.66;40.79;65;0.25
0;False;2025-02-18 10:10:37.782000;1739873437782;1116.33;22.66;40.95;65;0.25
0;False;2025-02-18 10:10:42.827000;1739873442827;1116.29;22.63;40.85;65;0.25
0;False;2025-02-18 10:10:47.913000;1739873447913;1116.16;22.66;40.92;65;0.25
0;False;2025-02-18 10:10:52.957000;1739873452957;1116.23;22.63;41.04;65;0.25
0;False;2025-02-18 10:10:58.003000;1739873458003;1116.15;22.64;40.94;65;0.25
0;False;2025-02-18 10:11:03.047000;1739873463047;1115.86;22.63;40.77;65;0.25
0;False;2025-02-18 10:11:08.091000;1739873468091;1115.28;22.63;40.86;65;0.25
0;False;2025-02-18 10:11:13.135000;1739873473135;1115.5;22.64;40.95;65;0.25
0;False;2025-02-18 10:11:18.180000;1739873478180;1114.84;22.63;41.03;65;0.25
0;False;2025-02-18 10:11:23.226000;1739873483226;1114.4;22.63;40.99;65;0.25
0;False;2025-02-18 10:11:28.271000;1739873488271;1113.83;22.67;40.9;65;0.25
0;False;2025-02-18 10:11:33.315000;1739873493315;1112.9;22.7;40.93;65;0.25
0;False;2025-02-18 10:11:38.360000;1739873498360;1114.02;22.7;40.93;65;0.25
0;False;2025-02-18 10:11:43.404000;1739873503404;1114.99;22.68;40.85;65;0.25
0;False;2025-02-18 10:11:48.449000;1739873508449;1115.08;22.66;40.95;65;0.25
0;False;2025-02-18 10:11:53.493000;1739873513493;1115.98;22.67;40.85;65;0.25
0;False;2025-02-18 10:11:58.537000;1739873518537;1115.95;22.67;40.98;65;0.25
0;False;2025-02-18 10:12:03.582000;1739873523582;1115.76;22.67;41.02;65;0.25
0;False;2025-02-18 10:12:08.672000;1739873528672;1116.21;22.67;40.63;65;0.25
0;False;2025-02-18 10:12:13.717000;1739873533717;1115.96;22.63;40.83;65;0.25
0;False;2025-02-18 10:12:18.761000;1739873538761;1115.91;22.63;41.01;65;0.25
0;False;2025-02-18 10:12:23.806000;1739873543806;1116.49;22.62;41.08;65;0.25
0;False;2025-02-18 10:12:28.849000;1739873548849;1115.95;22.66;41.08;65;0.25
0;False;2025-02-18 10:12:33.894000;1739873553894;1115.04;22.7;41.06;65;0.25
0;False;2025-02-18 10:12:38.938000;1739873558938;1114.59;22.7;41.04;65;0.25
0;False;2025-02-18 10:12:43.983000;1739873563983;1114.57;22.71;40.99;65;0.25
0;False;2025-02-18 10:12:49.029000;1739873569029;1115.07;22.74;41.0;65;0.25
0;False;2025-02-18 10:12:54.073000;1739873574073;1116.1;22.74;40.96;65;0.25
0;False;2025-02-18 10:12:59.117000;1739873579117;1116.48;22.71;40.97;65;0.25
0;False;2025-02-18 10:13:04.163000;1739873584163;1117.14;22.68;40.63;65;0.25
0;False;2025-02-18 10:13:09.207000;1739873589207;1117.29;22.7;40.7;65;0.25
0;False;2025-02-18 10:13:14.251000;1739873594251;1117.38;22.7;40.77;65;0.25
0;False;2025-02-18 10:13:19.296000;1739873599296;1117.83;22.76;40.78;65;0.25
0;False;2025-02-18 10:13:24.381000;1739873604381;1117.46;22.74;40.84;65;0.25
0;False;2025-02-18 10:13:29.426000;1739873609426;1117.72;22.71;40.92;65;0.25
0;False;2025-02-18 10:13:34.471000;1739873614471;1119.2;22.76;40.93;65;0.25
0;False;2025-02-18 10:13:39.516000;1739873619516;1119.13;22.7;40.39;65;0.25
0;False;2025-02-18 10:13:44.560000;1739873624560;1118.93;22.68;40.24;65;0.25
0;False;2025-02-18 10:13:49.606000;1739873629606;1119.44;22.68;40.61;65;0.25
0;False;2025-02-18 10:13:54.649000;1739873634649;1118.41;22.7;40.79;65;0.25
0;False;2025-02-18 10:13:59.693000;1739873639693;1117.62;22.71;40.84;65;0.25
0;False;2025-02-18 10:14:04.738000;1739873644738;1117.31;22.74;40.91;65;0.25
0;False;2025-02-18 10:14:09.783000;1739873649783;1117.79;22.76;40.57;65;0.25
0;False;2025-02-18 10:14:14.828000;1739873654828;1118.62;22.77;40.58;65;0.25
0;False;2025-02-18 10:14:19.873000;1739873659873;1119.43;22.74;40.65;65;0.25
0;False;2025-02-18 10:14:24.917000;1739873664917;1119.69;22.71;40.79;65;0.25
0;False;2025-02-18 10:14:29.963000;1739873669963;1119.41;22.7;40.48;65;0.25
0;False;2025-02-18 10:14:35.007000;1739873675007;1119.37;22.71;40.74;65;0.25
0;False;2025-02-18 10:14:40.089000;1739873680089;1119.04;22.73;40.57;65;0.25
0;False;2025-02-18 10:14:45.133000;1739873685133;1118.75;22.7;40.31;65;0.25
0;False;2025-02-18 10:14:50.177000;1739873690177;1118.16;22.71;40.46;65;0.25
0;False;2025-02-18 10:14:55.223000;1739873695223;1118.44;22.73;40.42;65;0.25
0;False;2025-02-18 10:15:00.267000;1739873700267;1119.08;22.7;40.48;65;0.25
0;False;2025-02-18 10:15:05.313000;1739873705313;1119.27;22.68;40.23;65;0.25
0;False;2025-02-18 10:15:10.357000;1739873710357;1118.84;22.66;40.44;65;0.25
0;False;2025-02-18 10:15:15.401000;1739873715401;1117.31;22.73;40.66;65;0.25
0;False;2025-02-18 10:15:20.447000;1739873720447;1115.81;22.74;40.77;65;0.25
0;False;2025-02-18 10:15:25.491000;1739873725491;1115.48;22.73;40.84;65;0.25
0;False;2025-02-18 10:15:30.535000;1739873730535;1115.89;22.7;40.52;65;0.25
0;False;2025-02-18 10:15:35.579000;1739873735579;1116.43;22.7;40.6;65;0.25
0;False;2025-02-18 10:15:40.624000;1739873740624;1117.33;22.68;40.76;65;0.25
0;False;2025-02-18 10:15:45.669000;1739873745669;1118.69;22.73;40.77;65;0.25
0;False;2025-02-18 10:15:50.715000;1739873750715;1118.79;22.73;40.8;65;0.25
0;False;2025-02-18 10:15:55.796000;1739873755796;1118.31;22.74;40.78;65;0.25
0;False;2025-02-18 10:16:00.840000;1739873760840;1118.27;22.71;40.75;65;0.25
0;False;2025-02-18 10:16:05.886000;1739873765886;1119.47;22.71;40.89;65;0.25
0;False;2025-02-18 10:16:10.930000;1739873770930;1119.99;22.68;40.9;65;0.25
0;False;2025-02-18 10:16:15.974000;1739873775974;1119.94;22.71;40.84;65;0.25
0;False;2025-02-18 10:16:21.019000;1739873781019;1119.0;22.76;40.87;65;0.25
0;False;2025-02-18 10:16:26.064000;1739873786064;1119.73;22.78;40.95;65;0.25
0;False;2025-02-18 10:16:31.108000;1739873791108;1121.51;22.74;40.3;65;0.25
0;False;2025-02-18 10:16:36.154000;1739873796154;1122.52;22.74;40.21;65;0.25
0;False;2025-02-18 10:16:41.198000;1739873801198;1120.91;22.74;40.47;65;0.25
0;False;2025-02-18 10:16:46.243000;1739873806243;1118.99;22.76;40.71;65;0.25
0;False;2025-02-18 10:16:51.288000;1739873811288;1118.59;22.74;40.82;65;0.25
0;False;2025-02-18 10:16:56.332000;1739873816332;1119.29;22.77;40.85;65;0.25
0;False;2025-02-18 10:17:01.377000;1739873821377;1118.88;22.77;40.84;65;0.25
0;False;2025-02-18 10:17:06.422000;1739873826422;1119.45;22.77;40.82;65;0.25
0;False;2025-02-18 10:17:11.504000;1739873831504;1120.12;22.78;40.8;65;0.25
0;False;2025-02-18 10:17:16.550000;1739873836550;1120.26;22.8;40.81;65;0.25
0;False;2025-02-18 10:17:21.594000;1739873841594;1120.02;22.76;40.78;65;0.25
0;False;2025-02-18 10:17:26.638000;1739873846638;1120.16;22.76;40.56;65;0.25
0;False;2025-02-18 10:17:31.683000;1739873851683;1119.52;22.76;40.64;65;0.25
0;False;2025-02-18 10:17:36.728000;1739873856728;1118.92;22.76;40.78;65;0.25
0;False;2025-02-18 10:17:41.772000;1739873861772;1118.67;22.76;40.83;65;0.25
0;False;2025-02-18 10:17:46.817000;1739873866817;1117.88;22.76;40.81;65;0.25
0;False;2025-02-18 10:17:51.862000;1739873871862;1117.99;22.77;40.6;65;0.25
0;False;2025-02-18 10:17:56.906000;1739873876906;1117.92;22.77;40.67;65;0.25
0;False;2025-02-18 10:18:01.952000;1739873881952;1118.06;22.76;40.76;65;0.25
0;False;2025-02-18 10:18:06.997000;1739873886997;1118.05;22.76;40.76;65;0.25
0;False;2025-02-18 10:18:12.041000;1739873892041;1118.39;22.74;40.79;65;0.25
0;False;2025-02-18 10:18:17.086000;1739873897086;1118.33;22.74;40.46;65;0.25
0;False;2025-02-18 10:18:22.130000;1739873902130;1116.84;22.7;40.56;65;0.25
0;False;2025-02-18 10:18:27.212000;1739873907212;1116.12;22.74;40.46;65;0.25
0;False;2025-02-18 10:18:37.296000;1739873917296;1113.14;22.73;40.73;65;0.25
0;False;2025-02-18 10:18:42.341000;1739873922341;1112.89;22.73;40.52;65;0.25
0;False;2025-02-18 10:18:47.385000;1739873927385;1112.82;22.73;40.4;65;0.25
0;False;2025-02-18 10:18:52.431000;1739873932431;1113.21;22.73;40.49;65;0.25
0;False;2025-02-18 10:18:57.475000;1739873937475;1113.81;22.71;40.55;65;0.25
0;False;2025-02-18 10:19:02.520000;1739873942520;1113.46;22.71;40.7;65;0.25
0;False;2025-02-18 10:19:07.564000;1739873947564;1113.81;22.7;40.61;65;0.25
0;False;2025-02-18 10:19:12.609000;1739873952609;1112.25;22.7;40.39;65;0.25
0;False;2025-02-18 10:19:17.653000;1739873957653;1111.09;22.73;40.52;65;0.25
0;False;2025-02-18 10:19:22.699000;1739873962699;1111.2;22.7;40.63;65;0.25
0;False;2025-02-18 10:19:27.743000;1739873967743;1110.67;22.7;40.46;65;0.25
0;False;2025-02-18 10:19:32.787000;1739873972787;1110.88;22.73;40.48;65;0.25
0;False;2025-02-18 10:19:37.900000;1739873977900;1111.57;22.74;40.74;65;0.25
0;False;2025-02-18 10:19:42.984000;1739873982984;1111.84;22.76;40.8;65;0.25
0;False;2025-02-18 10:19:48.029000;1739873988029;1112.16;22.76;40.81;65;0.25
0;False;2025-02-18 10:19:53.074000;1739873993074;1112.46;22.77;40.8;65;0.25
0;False;2025-02-18 10:19:58.120000;1739873998120;1114.38;22.77;40.77;65;0.25
0;False;2025-02-18 10:20:03.166000;1739874003166;1117.95;22.73;40.72;65;0.25
0;False;2025-02-18 10:20:08.212000;1739874008212;1118.82;22.74;40.86;65;0.25
0;False;2025-02-18 10:20:13.257000;1739874013257;1121.17;22.73;40.91;65;0.25
0;False;2025-02-18 10:20:18.303000;1739874018303;1122.8;22.76;40.93;65;0.25
0;False;2025-02-18 10:20:23.350000;1739874023350;1125.99;22.73;40.84;65;0.25
0;False;2025-02-18 10:20:28.395000;1739874028395;1126.24;22.74;40.84;65;0.25
0;False;2025-02-18 10:20:33.442000;1739874033442;1127.4;22.73;40.82;65;0.25
0;False;2025-02-18 10:20:38.487000;1739874038487;1126.9;22.71;40.88;65;0.25
0;False;2025-02-18 10:20:43.532000;1739874043532;1126.96;22.73;40.84;65;0.25
0;False;2025-02-18 10:20:48.577000;1739874048577;1126.99;22.71;40.53;65;0.25
0;False;2025-02-18 10:20:53.624000;1739874053624;1126.76;22.68;40.57;65;0.25
0;False;2025-02-18 10:20:58.707000;1739874058707;1126.15;22.74;40.79;65;0.25
0;False;2025-02-18 10:21:03.752000;1739874063752;1125.7;22.76;40.81;65;0.25
0;False;2025-02-18 10:21:08.798000;1739874068798;1124.97;22.77;40.74;65;0.25
0;False;2025-02-18 10:21:13.844000;1739874073844;1126.76;22.78;40.81;65;0.25
0;False;2025-02-18 10:21:18.891000;1739874078891;1127.9;22.74;40.74;65;0.25
0;False;2025-02-18 10:21:23.936000;1739874083936;1127.58;22.76;40.6;65;0.25
0;False;2025-02-18 10:21:28.982000;1739874088982;1128.25;22.71;40.77;65;0.25
0;False;2025-02-18 10:21:34.029000;1739874094029;1128.17;22.71;40.77;65;0.25
0;False;2025-02-18 10:21:39.074000;1739874099074;1126.87;22.71;40.8;65;0.25
0;False;2025-02-18 10:21:44.120000;1739874104120;1124.72;22.74;40.82;65;0.25
0;False;2025-02-18 10:21:49.166000;1739874109166;1121.27;22.76;40.87;65;0.25
0;False;2025-02-18 10:21:54.213000;1739874114213;1122.8;22.74;40.82;65;0.25
0;False;2025-02-18 10:21:59.259000;1739874119259;1121.8;22.77;40.85;65;0.25
0;False;2025-02-18 10:22:04.305000;1739874124305;1120.82;22.78;40.86;65;0.25
0;False;2025-02-18 10:22:09.350000;1739874129350;1119.87;22.82;40.87;65;0.25
0;False;2025-02-18 10:22:14.433000;1739874134433;1122.43;22.82;40.82;65;0.25
0;False;2025-02-18 10:22:19.478000;1739874139478;1121.35;22.77;40.8;65;0.25
0;False;2025-02-18 10:22:24.523000;1739874144523;1122.15;22.78;40.82;65;0.25
0;False;2025-02-18 10:22:29.569000;1739874149569;1121.45;22.77;40.84;65;0.25
0;False;2025-02-18 10:22:34.617000;1739874154617;1120.64;22.77;40.76;65;0.25
0;False;2025-02-18 10:22:39.662000;1739874159662;1120.44;22.78;40.59;65;0.25
0;False;2025-02-18 10:22:44.708000;1739874164708;1120.92;22.82;40.57;65;0.25
0;False;2025-02-18 10:22:49.754000;1739874169754;1122.28;22.82;40.78;65;0.25
0;False;2025-02-18 10:22:54.801000;1739874174801;1123.0;22.82;40.7;65;0.25
0;False;2025-02-18 10:22:59.846000;1739874179846;1125.08;22.83;40.72;65;0.25
0;False;2025-02-18 10:23:04.892000;1739874184892;1125.74;22.86;40.73;65;0.25
0;False;2025-02-18 10:23:09.938000;1739874189938;1126.2;22.82;40.71;65;0.25
0;False;2025-02-18 10:23:14.984000;1739874194984;1128.09;22.82;40.71;65;0.25
0;False;2025-02-18 10:23:20.032000;1739874200032;1128.65;22.78;40.81;65;0.25
0;False;2025-02-18 10:23:25.077000;1739874205077;1126.63;22.78;40.76;65;0.25
0;False;2025-02-18 10:23:30.160000;1739874210160;1126.71;22.78;40.75;65;0.25
0;False;2025-02-18 10:23:35.206000;1739874215206;1124.85;22.8;40.58;65;0.25
0;False;2025-02-18 10:23:40.252000;1739874220252;1125.98;22.78;40.49;65;0.25
0;False;2025-02-18 10:23:45.297000;1739874225297;1125.21;22.78;40.58;65;0.25
0;False;2025-02-18 10:23:50.342000;1739874230342;1124.4;22.78;40.68;65;0.25
0;False;2025-02-18 10:23:55.388000;1739874235388;1125.27;22.82;40.75;65;0.25
0;False;2025-02-18 10:24:00.434000;1739874240434;1126.03;22.77;40.78;65;0.25
0;False;2025-02-18 10:24:05.481000;1739874245481;1127.01;22.76;40.8;65;0.25
0;False;2025-02-18 10:24:10.526000;1739874250526;1126.51;22.74;40.53;65;0.25
0;False;2025-02-18 10:24:15.573000;1739874255573;1125.04;22.8;40.66;65;0.25
0;False;2025-02-18 10:24:20.619000;1739874260619;1124.01;22.74;40.65;65;0.25
0;False;2025-02-18 10:24:25.664000;1739874265664;1124.41;22.73;40.56;65;0.25
0;False;2025-02-18 10:24:30.711000;1739874270711;1123.75;22.71;40.62;65;0.25
0;False;2025-02-18 10:24:35.757000;1739874275757;1124.35;22.7;40.57;65;0.25
0;False;2025-02-18 10:24:40.802000;1739874280802;1123.59;22.71;40.62;65;0.25
0;False;2025-02-18 10:24:45.847000;1739874285847;1122.75;22.73;40.68;65;0.25
0;False;2025-02-18 10:24:50.931000;1739874290931;1122.16;22.74;40.68;65;0.25
0;False;2025-02-18 10:24:55.978000;1739874295978;1121.71;22.73;40.68;65;0.25
0;False;2025-02-18 10:25:01.023000;1739874301023;1121.2;22.7;40.4;65;0.25
0;False;2025-02-18 10:25:06.069000;1739874306069;1119.88;22.73;40.55;65;0.25
0;False;2025-02-18 10:25:11.115000;1739874311115;1118.13;22.73;40.68;65;0.25
0;False;2025-02-18 10:25:16.161000;1739874316161;1117.71;22.71;40.8;65;0.25
0;False;2025-02-18 10:25:21.207000;1739874321207;1116.35;22.76;40.82;65;0.25
0;False;2025-02-18 10:25:26.252000;1739874326252;1115.52;22.74;40.79;65;0.25
0;False;2025-02-18 10:25:31.300000;1739874331300;1114.81;22.76;40.78;65;0.25
0;False;2025-02-18 10:25:36.346000;1739874336346;1115.25;22.77;40.8;65;0.25
0;False;2025-02-18 10:25:41.391000;1739874341391;1115.62;22.76;40.83;65;0.25
0;False;2025-02-18 10:25:46.437000;1739874346437;1116.26;22.74;40.77;65;0.25
0;False;2025-02-18 10:25:51.483000;1739874351483;1116.86;22.71;40.58;65;0.25
0;False;2025-02-18 10:25:56.528000;1739874356528;1115.88;22.71;40.7;65;0.25
0;False;2025-02-18 10:26:01.574000;1739874361574;1115.32;22.74;40.81;65;0.25
0;False;2025-02-18 10:26:06.657000;1739874366657;1115.01;22.73;40.82;65;0.25
0;False;2025-02-18 10:26:11.704000;1739874371704;1115.63;22.76;40.85;65;0.25
0;False;2025-02-18 10:26:16.750000;1739874376750;1114.86;22.76;40.78;65;0.25
0;False;2025-02-18 10:26:21.796000;1739874381796;1116.71;22.74;40.76;65;0.25
0;False;2025-02-18 10:26:26.842000;1739874386842;1117.85;22.74;40.83;65;0.25
0;False;2025-02-18 10:26:31.888000;1739874391888;1118.43;22.7;40.84;65;0.25
